checking_status,duration,credit_amount,savings_status,employment,installment_commitment,residence_since,age,existing_credits,job,num_dependents,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,own_telephone_A192,foreign_worker_A202,monthly_rate,age_employment_ratio,credit_to_age_ratio
-1.2565431808298464,1.2434283535975954,1.6321692242954364,-1.2367916320363355,1.335717456695525,0.052280634896496016,1.053413018870969,1.057783942218908,-0.7187454693270836,0.1459754639109642,-0.4364357804719845,-0.2324186853994169,0.9607689228305227,-0.3144854510165755,-0.6546536707079772,2.9195563916132063,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,0.9276125895432155,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,-0.7077697975358515,2.3348689263480744,-0.22638100058185434,0.4823542675723937,-1.5742493034984064,2.881375640452898,-0.827170191868511,-0.20077871806565661,0.8982165825685673,-0.32698610130789435,1.1375449700767504
1.1292983017584695,-0.6884914239300278,-1.4040310597149512,-0.21570462932315856,1.335717456695525,0.9421637820708985,1.053413018870969,0.2424489262702798,-0.7187454693270836,0.1459754639109642,-0.4364357804719845,-0.2324186853994169,0.9607689228305227,-0.3144854510165755,-0.6546536707079772,-0.3425177889602085,-0.08692913816996169,-0.47841263385647226,1.6495242443074727,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,0.9276125895432155,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,1.412888771859958,-0.42828956637154025,-0.22638100058185434,0.4823542675723937,0.6352234031660235,-0.3470564496904051,-0.827170191868511,-0.20077871806565661,-1.1368552910307559,-0.5383536591819345,-1.4603931900577798
-1.2565431808298464,1.2434283535975954,1.0614494719572092,-0.21570462932315856,-0.34179269300058196,0.052280634896496016,-0.7472929962930807,-0.6634788692281958,1.045047093438766,0.1459754639109642,-0.4364357804719845,-0.2324186853994169,-1.0408329997330663,-0.3144854510165755,1.5275252316519468,-0.3425177889602085,-0.08692913816996169,2.0902458029568014,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,0.9276125895432155,-0.33333333333333337,-0.2106808557427592,4.541103568695789,1.8297065576087663,-0.7077697975358515,-0.42828956637154025,-0.22638100058185434,0.4823542675723937,0.6352234031660235,-0.3470564496904051,-0.827170191868511,-0.20077871806565661,0.17476345331600684,-0.3348145293773032,1.2347982704127547
-0.46126268663374115,1.2434283535975954,0.6754670401780962,-1.2367916320363355,-1.1805477678486354,0.052280634896496016,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-2.9681677661896053,-0.4364357804719845,4.302580054101401,-1.0408329997330663,-0.3144854510165755,-0.6546536707079772,-0.3425177889602085,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,8.88819441731559,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,1.487565597082189,-1.0780362527123855,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,-0.7077697975358515,2.3348689263480744,-0.22638100058185434,-2.0731650308243945,0.6352234031660235,-0.3470564496904051,-0.827170191868511,-0.20077871806565661,-0.31338996786434586,0.27188864600188556,0.8233736895122737
-0.46126268663374115,1.7622593178252401,1.6556404403247453,-1.2367916320363355,0.4969623818474715,-1.727485659452309,-0.7472929962930807,-1.025849987427586,-0.7187454693270836,0.1459754639109642,-0.4364357804719845,-0.2324186853994169,0.9607689228305227,-0.3144854510165755,-0.6546536707079772,-0.3425177889602085,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,1.487565597082189,-1.0780362527123855,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,1.412888771859958,-0.42828956637154025,-0.22638100058185434,0.4823542675723937,0.6352234031660235,-0.3470564496904051,-0.827170191868511,-0.20077871806565661,0.4541593739125466,-0.7262359328477477,1.9938076283237747
1.1292983017584695,0.5193206744088694,-0.014129974896124133,-0.21570462932315856,0.4969623818474715,0.9421637820708985,0.15306001128894414,-0.029329412379262863,1.045047093438766,0.1459754639109642,-0.4364357804719845,-0.2324186853994169,-1.0408329997330663,-0.3144854510165755,1.5275252316519468,2.9195563916132063,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,0.9276125895432155,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,1.412888771859958,-0.42828956637154025,-0.22638100058185434,0.4823542675723937,0.6352234031660235,-0.3470564496904051,1.2089410496539776,-0.20077871806565661,-0.5193270970624901,-0.40331327498463104,-0.06303291034757068
-0.46126268663374115,0.19728732528481788,1.3028147791447404,-1.2367916320363355,-2.0193028426966886,-1.727485659452309,1.053413018870969,2.235490076366926,-0.7187454693270836,1.703047078961249,-0.4364357804719845,-0.2324186853994169,0.9607689228305227,-0.3144854510165755,-0.6546536707079772,2.9195563916132063,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,-1.0780362527123855,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,-0.7077697975358515,-0.42828956637154025,-0.22638100058185434,0.4823542675723937,0.6352234031660235,-0.3470564496904051,1.2089410496539776,-0.20077871806565661,1.4493446538179684,5.614790803373452,0.5219341501471726
1.1292983017584695,-0.6884914239300278,-1.5818635239201781,-0.21570462932315856,-0.34179269300058196,0.9421637820708985,-0.7472929962930807,-0.30110775102880555,1.045047093438766,0.1459754639109642,-0.4364357804719845,-0.2324186853994169,-1.0408329997330663,-0.3144854510165755,1.5275252316519468,-0.3425177889602085,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,4.358898943540674,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,0.9276125895432155,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,-0.5465357250000211,1.412888771859958,-0.42828956637154025,-0.22638100058185434,0.4823542675723937,0.6352234031660235,-0.3470564496904051,-0.827170191868511,-0.20077871806565661,-1.3601963045644923,-0.17824596798912556,-1.4190156045757885
-0.46126268663374115,1.7622593178252401,2.123664768056294,-1.2367916320363355,-2.0193028426966886,0.9421637820708985,1.053413018870969,0.0612633671705847,-0.7187454693270836,1.703047078961249,-0.4364357804719845,4.302580054101401,-1.0408329997330663,-0.3144854510165755,-0.6546536707079772,-0.3425177889602085,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,-0.6722392625652724,0.9276125895432155,-0.33333333333333337,4.746515749969221,-0.2202107890455363,-0.5465357250000211,-0.7077697975358515,2.3348689263480744,-0.22638100058185434,0.4823542675723937,-1.5742493034984064,2.881375640452898,1.2089410496539776,-0.20077871806565661,1.047801986226253,2.796556698386252,1.9377768219322502
-0.46126268663374115,-0.6884914239300278,-1.35339717347259,0.8053823733900184,-1.1805477678486354,0.9421637820708985,-0.7472929962930807,-1.1164427669774335,-0.7187454693270836,-1.4110961511393205,-0.4364357804719845,-0.2324186853994169,0.9607689228305227,-0.3144854510165755,-0.6546536707079772,-0.3425177889602085,-0.08692913816996169,-0.47841263385647226,-0.6062354060275328,-0.11250879009260241,-0.15171652122725207,-0.2294157338705618,-0.07930515857181443,-0.33101365773767794,1.487565597082189,-1.0780362527123855,-0.33333333333333337,-0.2106808557427592,-0.2202107890455363,1.8297065576087663,-0.7077697975358515,-0.42828956637154025,-0.22638100058185434,-2.0731650308243945,0.6352234031660235,-0.3470564496904051,-0.827170191868511,-0.20077871806565661,-1.0731858972269632,-0.0803906171215144,-0.8100294764229824
